Date,Team A,Team B,Home/Away,Result
01/08/2025,Martin Luther,MN Morris,Road,T
01/08/2025,MN Morris,Martin Luther,Road,T
01/08/2025,Averett,Shenandoah,Road,T
01/08/2025,Shenandoah,Averett,Road,T
01/08/2025,N Central IL,Millikin,Road,T
01/08/2025,Millikin,N Central IL,Road,T
01/08/2025,Immaculata,Neumann,Road,T
01/08/2025,Neumann,Immaculata,Road,T
01/08/2025,Baruch,Brooklyn Col,Road,T
01/08/2025,Brooklyn Col,Baruch,Road,T
01/08/2025,Bethany Luth,Northwestern MN,Road,T
01/08/2025,Northwestern MN,Bethany Luth,Road,T
01/08/2025,Notre Dame MD,PSU-Harrisburg,Road,T
01/08/2025,PSU-Harrisburg,Notre Dame MD,Road,T
01/08/2025,Otterbein,John Carroll,Road,T
01/08/2025,John Carroll,Otterbein,Road,T
01/08/2025,Concordia IL,Benedictine IL,Road,T
01/08/2025,Benedictine IL,Concordia IL,Road,T
01/08/2025,Hilbert,Pitt-Greensburg,Road,T
01/08/2025,Pitt-Greensburg,Hilbert,Road,T
01/08/2025,Rutgers-Newark,Ramapo,Road,T
01/08/2025,Ramapo,Rutgers-Newark,Road,T
01/08/2025,Redlands,La Verne,Road,T
01/08/2025,La Verne,Redlands,Road,T
01/08/2025,VA Wesleyan,Roanoke,Road,T
01/08/2025,Roanoke,VA Wesleyan,Road,T
01/08/2025,Rose-Hulman,Mt. St. Joseph,Road,T
01/08/2025,Mt. St. Joseph,Rose-Hulman,Road,T
01/08/2025,Rosemont,St. Mary's MD,Road,T
01/08/2025,St. Mary's MD,Rosemont,Road,T
01/08/2025,St. Olaf,St. Scholastica,Road,T
01/08/2025,St. Scholastica,St. Olaf,Road,T
01/08/2025,McDaniel,Salisbury,Road,T
01/08/2025,Salisbury,McDaniel,Road,T
01/08/2025,Elizabethtown,Scranton,Road,T
01/08/2025,Scranton,Elizabethtown,Road,T
01/08/2025,Blackburn,Spalding,Road,T
01/08/2025,Spalding,Blackburn,Road,T
01/08/2025,Bluffton,Anderson IN,Road,T
01/08/2025,Anderson IN,Bluffton,Road,T
01/08/2025,Susquehanna,Drew,Road,T
01/08/2025,Drew,Susquehanna,Road,T
01/08/2025,Thiel,Washington & Jefferson,Road,T
01/08/2025,Washington & Jefferson,Thiel,Road,T
01/08/2025,Dubuque,Wartburg,Road,T
01/08/2025,Wartburg,Dubuque,Road,T
01/08/2025,Gettysburg,Washington MD,Road,T
01/08/2025,Washington MD,Gettysburg,Road,T
01/08/2025,Franciscan OH,Waynesburg,Road,T
01/08/2025,Waynesburg,Franciscan OH,Road,T
01/08/2025,Webster,Eureka,Road,T
01/08/2025,Eureka,Webster,Road,T
01/08/2025,Salem MA,Bridgewater MA,Road,T
01/08/2025,Bridgewater MA,Salem MA,Road,T
01/08/2025,Greenville,Westminster MO,Road,T
01/08/2025,Westminster MO,Greenville,Road,T
01/08/2025,Allegheny,Westminster PA,Road,T
01/08/2025,Westminster PA,Allegheny,Road,T
01/08/2025,Hood,Widener,Road,T
01/08/2025,Widener,Hood,Road,T
01/08/2025,Goucher,Wilkes,Road,T
01/08/2025,Wilkes,Goucher,Road,T
01/08/2025,St. Norbert,Wisconsin Lutheran,Road,T
01/08/2025,Wisconsin Lutheran,St. Norbert,Road,T
01/08/2025,UW-La Crosse,UW-Platteville,Road,T
01/08/2025,UW-Platteville,UW-La Crosse,Road,T
01/08/2025,UW-Oshkosh,UW-Eau Claire,Road,T
01/08/2025,UW-Eau Claire,UW-Oshkosh,Road,T
01/08/2025,UW-River Falls,UW-Stout,Road,T
01/08/2025,UW-Stout,UW-River Falls,Road,T
01/08/2025,UW-Whitewater,UW-Stevens Point,Road,T
01/08/2025,UW-Stevens Point,UW-Whitewater,Road,T
01/08/2025,N Central MN,UW-Superior,Road,T
01/08/2025,UW-Superior,N Central MN,Road,T
01/08/2025,Yeshiva,St. Joseph's NY,Road,T
01/08/2025,St. Joseph's NY,Yeshiva,Road,T
01/08/2025,York PA,Alvernia,Road,T
01/08/2025,Alvernia,York PA,Road,T
01/08/2025,Valley Forge,Bryn Athyn,Road,T
01/08/2025,Bryn Athyn,Valley Forge,Road,T
01/08/2025,Buena Vista,Loras,Road,T
01/08/2025,Loras,Buena Vista,Road,T
01/09/2025,Colby-Sawyer,Mt. Holyoke,Road,T
01/09/2025,Mt. Holyoke,Colby-Sawyer,Road,T
01/09/2025,Wellesley,Dean,Road,T
01/09/2025,Dean,Wellesley,Road,T
01/09/2025,Fontbonne,Lyon,Road,T
01/09/2025,Lyon,Fontbonne,Road,T
01/09/2025,Principia,MS Women,Road,T
01/09/2025,MS Women,Principia,Road,T
01/09/2025,Plymouth St.,N England Col,Road,T
01/09/2025,N England Col,Plymouth St.,Road,T
01/09/2025,Nichols,Norwich,Road,T
01/09/2025,Norwich,Nichols,Road,T
01/09/2025,Rivier,Emmanuel,Road,T
01/09/2025,Emmanuel,Rivier,Road,T
01/10/2025,Concordia TX,Schreiner,Road,T
01/10/2025,Schreiner,Concordia TX,Road,T
01/10/2025,Brockport St.,Hartwick,Road,T
01/10/2025,Hartwick,Brockport St.,Road,T
01/10/2025,Utica,Nazareth,Road,T
01/10/2025,Nazareth,Utica,Road,T
01/10/2025,Oswego St.,Morrisville St.,Road,T
01/10/2025,Morrisville St.,Oswego St.,Road,T
01/10/2025,Vassar,St. Lawrence,Road,T
01/10/2025,St. Lawrence,Vassar,Road,T
01/10/2025,Skidmore,Rensselaer,Road,T
01/10/2025,Rensselaer,Skidmore,Road,T
01/10/2025,St. Thomas TX,TX Lutheran,Road,T
01/10/2025,TX Lutheran,St. Thomas TX,Road,T
01/10/2025,SUNY Potsdam,Buffalo St.,Road,T
01/10/2025,Buffalo St.,SUNY Potsdam,Road,T
01/10/2025,Old Westbury,Mt. St. Vincent,Road,T
01/10/2025,Mt. St. Vincent,Old Westbury,Road,T
01/10/2025,Mt. St. Mary,Merchant Marine,Road,T
01/10/2025,Merchant Marine,Mt. St. Mary,Road,T
01/10/2025,York NY,Medgar Evers,Road,T
01/10/2025,Medgar Evers,York NY,Road,T
01/10/2025,Colorado Col,SW Univ TX,Road,T
01/10/2025,SW Univ TX,Colorado Col,Road,T
01/10/2025,Bates,Amherst,Road,T
01/10/2025,Amherst,Bates,Road,T
01/10/2025,Ithaca,Union NY,Road,T
01/10/2025,Union NY,Ithaca,Road,T
01/10/2025,SUNYIT,St. John Fisher,Road,T
01/10/2025,St. John Fisher,SUNYIT,Road,T
01/10/2025,Austin Col,Centenary,Road,T
01/10/2025,Centenary,Austin Col,Road,T
01/10/2025,Bard,Clarkson,Road,T
01/10/2025,Clarkson,Bard,Road,T
01/10/2025,CT College,Colby,Road,T
01/10/2025,Colby,CT College,Road,T
01/10/2025,Elmira,Alfred,Road,T
01/10/2025,Alfred,Elmira,Road,T
01/10/2025,SUNY Canton,Cortland,Road,T
01/10/2025,Cortland,SUNY Canton,Road,T
01/10/2025,LaGrange,Covenant,Road,T
01/10/2025,Covenant,LaGrange,Road,T
01/10/2025,Geneseo St.,Sage,Road,T
01/10/2025,Sage,Geneseo St.,Road,T
01/10/2025,Millsaps,Hendrix,Road,T
01/10/2025,Hendrix,Millsaps,Road,T
01/10/2025,Rochester Tech,Hobart & Smith,Road,T
01/10/2025,Hobart & Smith,Rochester Tech,Road,T
01/10/2025,Keuka,Houghton,Road,T
01/10/2025,Houghton,Keuka,Road,T
01/10/2025,Linfield,Pac Lutheran,Road,T
01/10/2025,Pac Lutheran,Linfield,Road,T
01/10/2025,ME Maritime,Lesley,Road,T
01/10/2025,Lesley,ME Maritime,Road,T
01/10/2025,McMurry,Trinity (Texas),Road,T
01/10/2025,Trinity (Texas),McMurry,Road,T
01/10/2025,Trinity (Conn),Middlebury,Road,T
01/10/2025,Middlebury,Trinity (Conn),Road,T
01/10/2025,Centre,Oglethorpe,Road,T
01/10/2025,Oglethorpe,Centre,Road,T
01/10/2025,Pacific,Puget Sound,Road,T
01/10/2025,Puget Sound,Pacific,Road,T
01/10/2025,Huntingdon,Piedmont,Road,T
01/10/2025,Piedmont,Huntingdon,Road,T
01/10/2025,Plattsburgh St.,SUNY Fredonia,Road,T
01/10/2025,SUNY Fredonia,Plattsburgh St.,Road,T
01/10/2025,Purchase,St. Joseph's LI,Road,T
01/10/2025,St. Joseph's LI,Purchase,Road,T
01/10/2025,Sewanee,Berry,Road,T
01/10/2025,Berry,Sewanee,Road,T
01/10/2025,Farmingdale,Sarah Lawrence,Road,T
01/10/2025,Sarah Lawrence,Farmingdale,Road,T
01/10/2025,Tufts,Bowdoin,Road,T
01/10/2025,Bowdoin,Tufts,Road,T
01/10/2025,Lewis & Clark,Whitman,Road,T
01/10/2025,Whitman,Lewis & Clark,Road,T
01/10/2025,Willamette,Whitworth,Road,T
01/10/2025,Whitworth,Willamette,Road,T
01/10/2025,Wesleyan CT,Williams,Road,T
01/10/2025,Williams,Wesleyan CT,Road,T
01/10/2025,Brooklyn Col,Lehman,Road,T
01/10/2025,Lehman,Brooklyn Col,Road,T
01/11/2025,Cal Lutheran,Occidental,Road,T
01/11/2025,Occidental,Cal Lutheran,Road,T
01/11/2025,Alma,St. Mary's IN,Road,T
01/11/2025,St. Mary's IN,Alma,Road,T
01/11/2025,McDaniel,Frank & Marsh,Road,T
01/11/2025,Frank & Marsh,McDaniel,Road,T
01/11/2025,La Roche,Hilbert,Road,T
01/11/2025,Hilbert,La Roche,Road,T
01/11/2025,Hunter,John Jay,Road,T
01/11/2025,John Jay,Hunter,Road,T
01/11/2025,Kenyon,Hiram,Road,T
01/11/2025,Hiram,Kenyon,Road,T
01/11/2025,Loras,Central IA,Road,T
01/11/2025,Central IA,Loras,Road,T
01/11/2025,Misericordia,Stevens,Road,T
01/11/2025,Stevens,Misericordia,Road,T
01/11/2025,SUNYIT,Nazareth,Road,T
01/11/2025,Nazareth,SUNYIT,Road,T
01/11/2025,Bard,St. Lawrence,Road,T
01/11/2025,St. Lawrence,Bard,Road,T
01/11/2025,Anna Maria,Regis MA,Road,T
01/11/2025,Regis MA,Anna Maria,Road,T
01/11/2025,Montclair St.,Stockton,Road,T
01/11/2025,Stockton,Montclair St.,Road,T
01/11/2025,Rockford,St. Norbert,Road,T
01/11/2025,St. Norbert,Rockford,Road,T
01/11/2025,Brockport St.,Sage,Road,T
01/11/2025,Sage,Brockport St.,Road,T
01/11/2025,Macalester,Bethel,Road,T
01/11/2025,Bethel,Macalester,Road,T
01/11/2025,St. Elizabeth,PSU-Abington,Road,T
01/11/2025,PSU-Abington,St. Elizabeth,Road,T
01/11/2025,St. Thomas TX,SW Univ TX,Road,T
01/11/2025,SW Univ TX,St. Thomas TX,Road,T
01/11/2025,Wilson,Valley Forge,Road,T
01/11/2025,Valley Forge,Wilson,Road,T
01/11/2025,Brandeis,NYU,Road,T
01/11/2025,NYU,Brandeis,Road,T
01/11/2025,W New England,Endicott,Road,T
01/11/2025,Endicott,W New England,Road,T
01/11/2025,Norwich,St. Joseph CT,Road,T
01/11/2025,St. Joseph CT,Norwich,Road,T
01/11/2025,Elms,Dean,Road,T
01/11/2025,Dean,Elms,Road,T
01/11/2025,Rochester Tech,Rensselaer,Road,T
01/11/2025,Rensselaer,Rochester Tech,Road,T
01/11/2025,CT College,Bowdoin,Road,T
01/11/2025,Bowdoin,CT College,Road,T
01/11/2025,Swarthmore,Dickinson,Road,T
01/11/2025,Dickinson,Swarthmore,Road,T
01/11/2025,Drew,Catholic,Road,T
01/11/2025,Catholic,Drew,Road,T
01/11/2025,Wheaton MA,Eastern Connecticut,Road,T
01/11/2025,Eastern Connecticut,Wheaton MA,Road,T
01/11/2025,S Maine,Western Connecticut,Road,T
01/11/2025,Western Connecticut,S Maine,Road,T
01/11/2025,Wheaton (IL),Carroll,Road,T
01/11/2025,Carroll,Wheaton (IL),Road,T
01/11/2025,Wm Paterson,New Jersey City,Road,T
01/11/2025,New Jersey City,Wm Paterson,Road,T
01/11/2025,Fitchburg St.,Worcester St,Road,T
01/11/2025,Worcester St,Fitchburg St.,Road,T
01/11/2025,Mt. St. Joseph,Anderson IN,Road,T
01/11/2025,Anderson IN,Mt. St. Joseph,Road,T
01/11/2025,Berea,Manchester,Road,T
01/11/2025,Manchester,Berea,Road,T
01/11/2025,Gallaudet,Cairn,Road,T
01/11/2025,Cairn,Gallaudet,Road,T
01/11/2025,Pitt-Bradford,Penn State-Behrend,Road,T
01/11/2025,Penn State-Behrend,Pitt-Bradford,Road,T
01/11/2025,Baldwin Wallace,Wilmington OH,Road,T
01/11/2025,Wilmington OH,Baldwin Wallace,Road,T
01/11/2025,Methodist,Brevard,Road,T
01/11/2025,Brevard,Methodist,Road,T
01/11/2025,Grove City,Bethany WV,Road,T
01/11/2025,Bethany WV,Grove City,Road,T
01/11/2025,Bryn Mawr,Haverford,Road,T
01/11/2025,Haverford,Bryn Mawr,Road,T
01/11/2025,MA Dartmouth,Castleton,Road,T
01/11/2025,Castleton,MA Dartmouth,Road,T
01/11/2025,St. Joseph's ME,Colby-Sawyer,Road,T
01/11/2025,Colby-Sawyer,St. Joseph's ME,Road,T
01/11/2025,Suffolk,Nichols,Road,T
01/11/2025,Nichols,Suffolk,Road,T
01/11/2025,ME Farmington,NVU-Johnson,Road,T
01/11/2025,NVU-Johnson,ME Farmington,Road,T
01/11/2025,Rutgers-Camden,Kean,Road,T
01/11/2025,Kean,Rutgers-Camden,Road,T
01/11/2025,Simpson (Iowa),Luther,Road,T
01/11/2025,Luther,Simpson (Iowa),Road,T
01/11/2025,Maryville TN,Belhaven MS,Road,T
01/11/2025,Belhaven MS,Maryville TN,Road,T
01/11/2025,St. Scholastica,Gustavus Adolphus,Road,T
01/11/2025,Gustavus Adolphus,St. Scholastica,Road,T
01/11/2025,Skidmore,Union NY,Road,T
01/11/2025,Union NY,Skidmore,Road,T
01/11/2025,Marymount,Centenary NJ,Road,T
01/11/2025,Centenary NJ,Marymount,Road,T
01/11/2025,Peace,S Virginia,Road,T
01/11/2025,S Virginia,Peace,Road,T
01/11/2025,Utica,St. John Fisher,Road,T
01/11/2025,St. John Fisher,Utica,Road,T
01/11/2025,Carleton,St. Mary's MN,Road,T
01/11/2025,St. Mary's MN,Carleton,Road,T
01/11/2025,Husson,Salem MA,Road,T
01/11/2025,Salem MA,Husson,Road,T
01/11/2025,Claremont-Mudd-Scripps,Caltech,Road,T
01/11/2025,Caltech,Claremont-Mudd-Scripps,Road,T
01/11/2025,Kalamazoo,Calvin,Road,T
01/11/2025,Calvin,Kalamazoo,Road,T
01/11/2025,John Carroll,Capital,Road,T
01/11/2025,Capital,John Carroll,Road,T
01/11/2025,Millikin,Carthage,Road,T
01/11/2025,Carthage,Millikin,Road,T
01/11/2025,Carnegie Mellon,Case Western,Road,T
01/11/2025,Case Western,Carnegie Mellon,Road,T
01/11/2025,Chapman,Pomona-Pitzer,Road,T
01/11/2025,Pomona-Pitzer,Chapman,Road,T
01/11/2025,Geneva,Chatham,Road,T
01/11/2025,Chatham,Geneva,Road,T
01/11/2025,Chicago,WashU,Road,T
01/11/2025,WashU,Chicago,Road,T
01/11/2025,Alvernia,Albright,Road,T
01/11/2025,Albright,Alvernia,Road,T
01/11/2025,Vassar,Clarkson,Road,T
01/11/2025,Clarkson,Vassar,Road,T
01/11/2025,Tufts,Colby,Road,T
01/11/2025,Colby,Tufts,Road,T
01/11/2025,Keuka,Alfred,Road,T
01/11/2025,Alfred,Keuka,Road,T
01/11/2025,TCNJ,Rutgers-Newark,Road,T
01/11/2025,Rutgers-Newark,TCNJ,Road,T
01/11/2025,St. Benedict,St. Catherine,Road,T
01/11/2025,St. Catherine,St. Benedict,Road,T
01/11/2025,PSU-Altoona,Alfred St.,Road,T
01/11/2025,Alfred St.,PSU-Altoona,Road,T
01/11/2025,Concordia IL,Lakeland,Road,T
01/11/2025,Lakeland,Concordia IL,Road,T
01/11/2025,Concordia Moorhead,St. Olaf,Road,T
01/11/2025,St. Olaf,Concordia Moorhead,Road,T
01/11/2025,Allegheny,St. Vincent,Road,T
01/11/2025,St. Vincent,Allegheny,Road,T
01/11/2025,Cornell IA,Lake Forest,Road,T
01/11/2025,Lake Forest,Cornell IA,Road,T
01/11/2025,Oswego St.,Cortland,Road,T
01/11/2025,Cortland,Oswego St.,Road,T
01/11/2025,Huntingdon,Covenant,Road,T
01/11/2025,Covenant,Huntingdon,Road,T
01/11/2025,Martin Luther,Crown MN,Road,T
01/11/2025,Crown MN,Martin Luther,Road,T
01/11/2025,Curry,Hartford,Road,T
01/11/2025,Hartford,Curry,Road,T
01/11/2025,Wooster,Denison,Road,T
01/11/2025,Denison,Wooster,Road,T
01/11/2025,FDU Madison,DeSales,Road,T
01/11/2025,DeSales,FDU Madison,Road,T
01/11/2025,Dominican IL,Alverno,Road,T
01/11/2025,Alverno,Dominican IL,Road,T
01/11/2025,Earlham,Hanover,Road,T
01/11/2025,Hanover,Earlham,Road,T
01/11/2025,Guilford,E Mennonite,Road,T
01/11/2025,E Mennonite,Guilford,Road,T
01/11/2025,Eastern Univ,York PA,Road,T
01/11/2025,York PA,Eastern Univ,Road,T
01/11/2025,Edgewood,Milwaukee Eng,Road,T
01/11/2025,Milwaukee Eng,Edgewood,Road,T
01/11/2025,Ferrum,Washington & Lee,Road,T
01/11/2025,Washington & Lee,Ferrum,Road,T
01/11/2025,Bridgewater MA,Framingham St.,Road,T
01/11/2025,Framingham St.,Bridgewater MA,Road,T
01/11/2025,Geneseo St.,Hartwick,Road,T
01/11/2025,Hartwick,Geneseo St.,Road,T
01/11/2025,George Fox,Pac Lutheran,Road,T
01/11/2025,Pac Lutheran,George Fox,Road,T
01/11/2025,Salem NC,Greensboro,Road,T
01/11/2025,Greensboro,Salem NC,Road,T
01/11/2025,Lawrence,Grinnell,Road,T
01/11/2025,Grinnell,Lawrence,Road,T
01/11/2025,Immaculata,Gwynedd-Mercy,Road,T
01/11/2025,Gwynedd-Mercy,Immaculata,Road,T
01/11/2025,Augsburg,Hamline,Road,T
01/11/2025,Hamline,Augsburg,Road,T
01/11/2025,Heidelberg,Mt. Union,Road,T
01/11/2025,Mt. Union,Heidelberg,Road,T
01/11/2025,Ithaca,Hobart & Smith,Road,T
01/11/2025,Hobart & Smith,Ithaca,Road,T
01/11/2025,Hollins,Randolph-Macon,Road,T
01/11/2025,Randolph-Macon,Hollins,Road,T
01/11/2025,Hope,Trine,Road,T
01/11/2025,Trine,Hope,Road,T
01/11/2025,Elmira,Houghton,Road,T
01/11/2025,Houghton,Elmira,Road,T
01/11/2025,Illinois Col,Ripon,Road,T
01/11/2025,Ripon,Illinois Col,Road,T
01/11/2025,IL Tech,Wisconsin Lutheran,Road,T
01/11/2025,Wisconsin Lutheran,IL Tech,Road,T
01/11/2025,N Central IL,Illinois Wesleyan,Road,T
01/11/2025,Illinois Wesleyan,N Central IL,Road,T
01/11/2025,Johns Hopkins,Gettysburg,Road,T
01/11/2025,Gettysburg,Johns Hopkins,Road,T
01/11/2025,J&W RI,Mitchell,Road,T
01/11/2025,Mitchell,J&W RI,Road,T
01/11/2025,Agnes Scott,Asbury,Road,T
01/11/2025,Asbury,Agnes Scott,Road,T
01/11/2025,Juniata,Goucher,Road,T
01/11/2025,Goucher,Juniata,Road,T
01/11/2025,Keene St.,MA Boston,Road,T
01/11/2025,MA Boston,Keene St.,Road,T
01/11/2025,Keystone,Notre Dame MD,Road,T
01/11/2025,Notre Dame MD,Keystone,Road,T
01/11/2025,Arcadia,King's PA,Road,T
01/11/2025,King's PA,Arcadia,Road,T
01/11/2025,LaGrange,Piedmont,Road,T
01/11/2025,Piedmont,LaGrange,Road,T
01/11/2025,Albertus Magnus,Lasell,Road,T
01/11/2025,Lasell,Albertus Magnus,Road,T
01/11/2025,Lebanon Val,Delaware Val,Road,T
01/11/2025,Delaware Val,Lebanon Val,Road,T
01/11/2025,Linfield,Puget Sound,Road,T
01/11/2025,Puget Sound,Linfield,Road,T
01/11/2025,Augustana,North Park,Road,T
01/11/2025,North Park,Augustana,Road,T
01/11/2025,Thomas ME,NVU-Lyndon,Road,T
01/11/2025,NVU-Lyndon,Thomas ME,Road,T
01/11/2025,Principia,Lyon,Road,T
01/11/2025,Lyon,Principia,Road,T
01/11/2025,Maranatha Bap,Mt. Mary,Road,T
01/11/2025,Mt. Mary,Maranatha Bap,Road,T
01/11/2025,Aurora,Marian WI,Road,T
01/11/2025,Marian WI,Aurora,Road,T
01/11/2025,Ohio Northern,Marietta,Road,T
01/11/2025,Marietta,Ohio Northern,Road,T
01/11/2025,Mary Washington,Salisbury,Road,T
01/11/2025,Salisbury,Mary Washington,Road,T
01/11/2025,Adrian,Albion,Road,T
01/11/2025,Albion,Adrian,Road,T
01/11/2025,Bridgewater (VA),Averett,Road,T
01/11/2025,Averett,Bridgewater (VA),Road,T
01/11/2025,McMurry,Schreiner,Road,T
01/11/2025,Schreiner,McMurry,Road,T
01/11/2025,Messiah,Hood,Road,T
01/11/2025,Hood,Messiah,Road,T
01/11/2025,Wesleyan CT,Middlebury,Road,T
01/11/2025,Middlebury,Wesleyan CT,Road,T
01/11/2025,Fontbonne,MS Women,Road,T
01/11/2025,MS Women,Fontbonne,Road,T
01/11/2025,Beloit,Monmouth IL,Road,T
01/11/2025,Monmouth IL,Beloit,Road,T
01/11/2025,Otterbein,Muskingum,Road,T
01/11/2025,Muskingum,Otterbein,Road,T
01/11/2025,N England Col,Rivier,Road,T
01/11/2025,Rivier,N England Col,Road,T
01/11/2025,City Col NY,Baruch,Road,T
01/11/2025,Baruch,City Col NY,Road,T
01/11/2025,NC Wesleyan,Meredith,Road,T
01/11/2025,Meredith,NC Wesleyan,Road,T
01/11/2025,MN Morris,Northland,Road,T
01/11/2025,Northland,MN Morris,Road,T
01/11/2025,N Central MN,Northwestern MN,Road,T
01/11/2025,Northwestern MN,N Central MN,Road,T
01/11/2025,Oberlin,DePauw,Road,T
01/11/2025,DePauw,Oberlin,Road,T
01/11/2025,Benedictine IL,Concordia WI,Road,T
01/11/2025,Concordia WI,Benedictine IL,Road,T
01/11/2025,Plattsburgh St.,Buffalo St.,Road,T
01/11/2025,Buffalo St.,Plattsburgh St.,Road,T
01/11/2025,Plymouth St.,Rhode Island College,Road,T
01/11/2025,Rhode Island College,Plymouth St.,Road,T
01/11/2025,Ramapo,Rowan,Road,T
01/11/2025,Rowan,Ramapo,Road,T
01/11/2025,Roanoke,Shenandoah,Road,T
01/11/2025,Shenandoah,Roanoke,Road,T
01/11/2025,Rochester,Emory,Road,T
01/11/2025,Emory,Rochester,Road,T
01/11/2025,UW-Superior,Bethany Luth,Road,T
01/11/2025,Bethany Luth,UW-Superior,Road,T
01/11/2025,Transylvania,Rose-Hulman,Road,T
01/11/2025,Rose-Hulman,Transylvania,Road,T
01/11/2025,Rosemont,Cedar Crest,Road,T
01/11/2025,Cedar Crest,Rosemont,Road,T
01/11/2025,St. Mary's MD,PSU-Berks,Road,T
01/11/2025,PSU-Berks,St. Mary's MD,Road,T
01/11/2025,Scranton,Susquehanna,Road,T
01/11/2025,Susquehanna,Scranton,Road,T
01/11/2025,Eureka,Spalding,Road,T
01/11/2025,Spalding,Eureka,Road,T
01/11/2025,Springfield,Smith,Road,T
01/11/2025,Smith,Springfield,Road,T
01/11/2025,SUNY Canton,Morrisville St.,Road,T
01/11/2025,Morrisville St.,SUNY Canton,Road,T
01/11/2025,Bluffton,Franklin,Road,T
01/11/2025,Franklin,Bluffton,Road,T
01/11/2025,SUNY Potsdam,SUNY Fredonia,Road,T
01/11/2025,SUNY Fredonia,SUNY Potsdam,Road,T
01/11/2025,SUNY New Paltz,SUNY Oneonta,Road,T
01/11/2025,SUNY Oneonta,SUNY New Paltz,Road,T
01/11/2025,Dallas Univ,Univ Ozarks,Road,T
01/11/2025,Univ Ozarks,Dallas Univ,Road,T
01/11/2025,Roger Williams,U New England,Road,T
01/11/2025,U New England,Roger Williams,Road,T
01/11/2025,Lynchburg,VA Wesleyan,Road,T
01/11/2025,VA Wesleyan,Lynchburg,Road,T
01/11/2025,Wartburg,NE Wesleyan,Road,T
01/11/2025,NE Wesleyan,Wartburg,Road,T
01/11/2025,Washington & Jefferson,Waynesburg,Road,T
01/11/2025,Waynesburg,Washington & Jefferson,Road,T
01/11/2025,Washington MD,Ursinus,Road,T
01/11/2025,Ursinus,Washington MD,Road,T
01/11/2025,Greenville,Webster,Road,T
01/11/2025,Webster,Greenville,Road,T
01/11/2025,Wentworth Tech,Gordon,Road,T
01/11/2025,Gordon,Wentworth Tech,Road,T
01/11/2025,Westminster MO,Blackburn,Road,T
01/11/2025,Blackburn,Westminster MO,Road,T
01/11/2025,Westminster PA,Franciscan OH,Road,T
01/11/2025,Franciscan OH,Westminster PA,Road,T
01/11/2025,Willamette,Whitman,Road,T
01/11/2025,Whitman,Willamette,Road,T
01/11/2025,La Verne,Whittier,Road,T
01/11/2025,Whittier,La Verne,Road,T
01/11/2025,Lewis & Clark,Whitworth,Road,T
01/11/2025,Whitworth,Lewis & Clark,Road,T
01/11/2025,Widener,Stevenson,Road,T
01/11/2025,Stevenson,Widener,Road,T
01/11/2025,Trinity (Conn),Williams,Road,T
01/11/2025,Williams,Trinity (Conn),Road,T
01/11/2025,UW-Stevens Point,UW-La Crosse,Road,T
01/11/2025,UW-La Crosse,UW-Stevens Point,Road,T
01/11/2025,UW-Platteville,UW-Oshkosh,Road,T
01/11/2025,UW-Oshkosh,UW-Platteville,Road,T
01/11/2025,UW-Eau Claire,UW-River Falls,Road,T
01/11/2025,UW-River Falls,UW-Eau Claire,Road,T
01/11/2025,UW-Stout,UW-Whitewater,Road,T
01/11/2025,UW-Whitewater,UW-Stout,Road,T
01/11/2025,Wittenberg,Ohio Wesleyan,Road,T
01/11/2025,Ohio Wesleyan,Wittenberg,Road,T
01/11/2025,Bryn Athyn,Lancaster Bib,Road,T
01/11/2025,Lancaster Bib,Bryn Athyn,Road,T
01/11/2025,Dubuque,Buena Vista,Road,T
01/11/2025,Buena Vista,Dubuque,Road,T
01/12/2025,Colorado Col,TX Lutheran,Road,T
01/12/2025,TX Lutheran,Colorado Col,Road,T
01/12/2025,Concordia TX,Trinity (Texas),Road,T
01/12/2025,Trinity (Texas),Concordia TX,Road,T
01/12/2025,Elizabethtown,Wilkes,Neutral,T
01/12/2025,Wilkes,Elizabethtown,Road,T
01/12/2025,Bates,Hamilton,Road,T
01/12/2025,Hamilton,Bates,Road,T
01/12/2025,Thomas ME,NVU-Johnson,Road,T
01/12/2025,NVU-Johnson,Thomas ME,Road,T
01/12/2025,Dallas Univ,Centenary,Road,T
01/12/2025,Centenary,Dallas Univ,Road,T
01/12/2025,Warren Wilson,Christopher Newport,Road,T
01/12/2025,Christopher Newport,Warren Wilson,Road,T
01/12/2025,Husson,Lesley,Road,T
01/12/2025,Lesley,Husson,Road,T
01/12/2025,Lycoming,Moravian,Neutral,T
