simulation_number,team_name,wins,losses,npi_rank,got_auto_bid,got_at_large,made_tournament,made_top_4,made_top_8,made_top_16
2,Alvernia,12,12,50.42866853099462,False,False,False,False,False,False
2,Alverno,1,23,34.86455391605954,False,False,False,False,False,False
2,Amherst,21,6,61.21196173565403,True,False,True,False,False,False
2,Anderson IN,13,13,50.846219250655615,False,False,False,False,False,False
2,Anna Maria,14,11,49.75612525180038,False,False,False,False,False,False
2,Arcadia,18,9,53.43119515665106,False,False,False,False,False,False
2,Asbury,19,8,52.65428079725818,True,False,True,False,False,False
2,Augsburg,3,21,43.1296896838708,False,False,False,False,False,False
2,Augustana,10,15,49.801406103192676,False,False,False,False,False,False
2,Aurora,15,8,51.400633873613565,False,False,False,False,False,False
2,Austin Col,9,14,46.67048481787471,False,False,False,False,False,False
2,Averett,3,20,42.81024945599389,False,False,False,False,False,False
2,Babson,18,10,56.690171521862894,False,False,False,False,False,False
2,Baldwin Wallace,25,2,64.1925270964574,False,True,True,False,True,True
2,Bard,1,23,37.27659008449657,False,False,False,False,False,False
2,Baruch,14,11,48.29965220441679,False,False,False,False,False,False
2,Bates,16,8,58.80910010064254,False,True,True,False,False,False
2,Belhaven MS,16,10,50.08635684736525,False,False,False,False,False,False
2,Beloit,3,22,40.20669353885186,False,False,False,False,False,False
2,Benedictine IL,15,12,49.689192721527625,False,False,False,False,False,False
2,Berea,14,12,51.94685313908444,False,False,False,False,False,False
2,Berry,18,8,53.365512391217074,False,False,False,False,False,False
2,Bethany Luth,11,15,46.370788932226795,False,False,False,False,False,False
2,Bethany WV,12,13,47.79140577850128,False,False,False,False,False,False
2,Bethel,22,5,61.96416977625084,False,True,True,False,False,True
2,Blackburn,1,21,32.42493061552502,False,False,False,False,False,False
2,Bluffton,10,15,48.35396742080839,False,False,False,False,False,False
2,Bowdoin,26,1,67.23574651841128,False,True,True,True,True,True
2,Brandeis,12,13,54.90936410484414,False,False,False,False,False,False
2,Brevard,16,6,51.828617210316466,False,False,False,False,False,False
2,Bridgewater MA,19,5,58.620143701723464,True,False,True,False,False,False
2,Bridgewater (VA),21,5,57.124967944379975,False,False,False,False,False,False
2,Brockport St.,23,4,57.88219196930625,False,False,False,False,False,False
2,Brooklyn Col,17,11,49.62877616944827,True,False,True,False,False,False
2,Bryn Athyn,17,7,48.652680064392754,False,False,False,False,False,False
2,Bryn Mawr,6,18,44.43216434105929,False,False,False,False,False,False
2,Buena Vista,7,17,45.86048592063594,False,False,False,False,False,False
2,Buffalo St.,5,20,43.54180139816061,False,False,False,False,False,False
2,Cairn,1,21,33.45363540571464,False,False,False,False,False,False
2,Cal Lutheran,19,6,56.334548413141505,True,False,True,False,False,False
2,Caltech,7,13,47.42992999506728,False,False,False,False,False,False
2,Calvin,16,11,53.36660267304669,False,False,False,False,False,False
2,Capital,22,6,59.30641360792341,True,False,True,False,False,False
2,Carleton,3,22,43.05416539292702,False,False,False,False,False,False
2,Carnegie Mellon,19,5,61.36120151656313,False,True,True,False,False,False
2,Carroll,18,9,56.422655884564165,False,False,False,False,False,False
2,Carthage,17,9,55.68515396808821,False,False,False,False,False,False
2,Case Western,7,18,50.06992444059794,False,False,False,False,False,False
2,Castleton,7,18,45.262055382458,False,False,False,False,False,False
2,Catholic,23,4,60.743695318950444,False,True,True,False,False,False
2,Cedar Crest,8,12,42.051564032030534,False,False,False,False,False,False
2,Centenary,2,22,39.57539443142294,False,False,False,False,False,False
2,Centenary NJ,14,11,48.86580031569708,False,False,False,False,False,False
2,Central IA,17,11,53.04780927311371,True,False,True,False,False,False
2,Centre,21,7,54.14958635499558,True,False,True,False,False,False
2,Chapman,12,13,50.89519138402135,False,False,False,False,False,False
2,Chatham,20,5,55.38425362786611,False,False,False,False,False,False
2,Chicago,14,11,55.770815571536396,False,False,False,False,False,False
2,Christopher Newport,24,1,61.466560385789144,True,False,True,False,False,False
2,City Col NY,1,18,35.58863996302495,False,False,False,False,False,False
2,Claremont-Mudd-Scripps,10,15,49.07572461206882,False,False,False,False,False,False
2,Clark MA,11,14,49.656721097143254,False,False,False,False,False,False
2,Clarkson,9,15,46.90398256955009,False,False,False,False,False,False
2,Coast Guard,16,10,53.83753857420001,False,False,False,False,False,False
2,Coe,20,7,55.950775615772734,False,False,False,False,False,False
2,Colby,14,11,56.71580121391415,False,False,False,False,False,False
2,Colby-Sawyer,9,16,45.039345346561156,False,False,False,False,False,False
2,TCNJ,20,6,55.606332926880754,False,False,False,False,False,False
2,Colorado Col,24,3,60.467136302938634,False,True,True,False,False,False
2,Concordia IL,5,19,42.607552411916814,False,False,False,False,False,False
2,Concordia Moorhead,15,10,55.47219518202312,False,False,False,False,False,False
2,Concordia TX,13,13,50.49229452180839,False,False,False,False,False,False
2,Concordia WI,13,12,50.08603881456634,False,False,False,False,False,False
2,Cornell IA,14,10,49.686991777736154,False,False,False,False,False,False
2,Cortland,24,3,59.89436336721264,True,False,True,False,False,False
2,Covenant,6,13,42.77271731300379,False,False,False,False,False,False
2,Crown MN,4,20,38.7745025163097,False,False,False,False,False,False
2,CT College,10,14,51.55431793195155,False,False,False,False,False,False
2,Curry,8,17,47.29754724095861,False,False,False,False,False,False
2,Dallas Univ,3,21,40.22004156774568,False,False,False,False,False,False
2,Dean,5,19,41.35374668767205,False,False,False,False,False,False
2,Delaware Val,3,22,41.44714079646126,False,False,False,False,False,False
2,Denison,15,11,52.634539066497865,False,False,False,False,False,False
2,DePauw,18,7,56.26393752347238,False,False,False,False,False,False
2,DeSales,15,11,51.302515037960944,False,False,False,False,False,False
2,Dickinson,14,13,54.73964257494199,False,False,False,False,False,False
2,Dominican IL,5,19,39.66272766692419,False,False,False,False,False,False
2,Drew,14,12,51.57328609463162,False,False,False,False,False,False
2,Dubuque,10,16,49.045766070184,False,False,False,False,False,False
2,Eastern Connecticut,11,15,49.65692401604349,False,False,False,False,False,False
2,E Mennonite,10,14,48.134680425350886,False,False,False,False,False,False
2,East Texas Baptist,22,3,61.68976192183969,True,False,True,False,False,True
2,Earlham,5,18,44.65985080900949,False,False,False,False,False,False
2,Eastern Univ,1,23,41.00367320949923,False,False,False,False,False,False
2,Edgewood,14,11,50.009447041735086,False,False,False,False,False,False
2,Elizabethtown,23,4,61.27120012582827,False,True,True,False,False,False
2,Elmhurst,16,9,53.37322709522755,False,False,False,False,False,False
2,Elmira,12,14,47.962058424695925,False,False,False,False,False,False
2,Elms,10,17,46.636340358186764,False,False,False,False,False,False
2,Emerson,16,10,54.22527345887042,False,False,False,False,False,False
2,Emmanuel,14,13,50.417345433210365,False,False,False,False,False,False
2,Emory,15,10,56.796726491102206,False,False,False,False,False,False
2,Endicott,22,5,58.86801781772883,True,False,True,False,False,False
2,Eureka,16,11,48.77341848526196,False,False,False,False,False,False
2,Farmingdale,19,9,51.8397615852083,False,False,False,False,False,False
2,FDU Madison,7,18,44.64231386459633,False,False,False,False,False,False
2,Ferrum,14,13,50.90145706709096,False,False,False,False,False,False
2,Fitchburg St.,3,24,40.876264407296084,False,False,False,False,False,False
2,Fontbonne,3,18,39.27919199821578,False,False,False,False,False,False
2,Framingham St.,14,10,52.51161632623441,False,False,False,False,False,False
2,Franciscan OH,2,22,37.19506450356153,False,False,False,False,False,False
2,Frank & Marsh,15,10,54.59568083079583,False,False,False,False,False,False
2,Franklin,15,11,52.165235764950886,False,False,False,False,False,False
2,Gallaudet,18,10,51.098524642784966,True,False,True,False,False,False
2,Geneseo St.,20,7,55.58515712828643,False,False,False,False,False,False
2,Geneva,11,14,46.799450347343175,False,False,False,False,False,False
2,George Fox,17,7,56.083379844719104,False,False,False,False,False,False
2,Gettysburg,24,3,63.23792188972905,False,True,True,False,False,True
2,Gordon,9,16,47.458588400114216,False,False,False,False,False,False
2,Goucher,14,12,48.49308615899476,False,False,False,False,False,False
2,Greensboro,3,19,39.95403979022495,False,False,False,False,False,False
2,Greenville,11,14,47.626471768409644,False,False,False,False,False,False
2,Grinnell,17,8,51.77927717587918,False,False,False,False,False,False
2,Grove City,16,11,50.1363778228056,False,False,False,False,False,False
2,Guilford,15,11,52.79409686628883,False,False,False,False,False,False
2,Gustavus Adolphus,26,1,65.96999389100856,True,False,True,True,True,True
2,Gwynedd-Mercy,5,19,44.3149124117817,False,False,False,False,False,False
2,Hamilton,15,9,56.28966708259631,False,False,False,False,False,False
2,Hamline,19,8,55.70915932290783,False,False,False,False,False,False
2,Hanover,19,8,55.96330241905526,False,False,False,False,False,False
2,Hardin-Simmons,19,6,57.38176728500039,False,False,False,False,False,False
2,Hartford,10,16,48.79187614719244,False,False,False,False,False,False
2,Hartwick,6,18,43.86254529652618,False,False,False,False,False,False
2,Haverford,10,14,49.28859223379225,False,False,False,False,False,False
2,Heidelberg,3,22,41.796767288440265,False,False,False,False,False,False
2,Hendrix,8,17,44.71020674890362,False,False,False,False,False,False
2,Hilbert,2,21,37.00454390022391,False,False,False,False,False,False
2,Hiram,11,15,46.32380290091327,False,False,False,False,False,False
2,Hobart & Smith,3,22,42.99773112449108,False,False,False,False,False,False
2,Hollins,8,12,47.83213274934072,False,False,False,False,False,False
2,Hood,7,17,46.43300060607202,False,False,False,False,False,False
2,Hope,23,4,59.32679909325022,True,False,True,False,False,False
2,Houghton,17,9,51.17174217910838,False,False,False,False,False,False
2,Howard Payne,4,20,42.70438955716595,False,False,False,False,False,False
2,Hunter,20,6,52.406349329642936,False,False,False,False,False,False
2,Huntingdon,11,15,45.99310348699961,False,False,False,False,False,False
2,Husson,13,12,50.02519852518048,False,False,False,False,False,False
2,IL Tech,10,14,45.42130613377504,False,False,False,False,False,False
2,Illinois Wesleyan,26,1,65.32981224189233,True,False,True,False,True,True
2,Illinois Col,10,15,47.1801074948593,False,False,False,False,False,False
2,Immaculata,22,3,56.97129079218738,True,False,True,False,False,False
2,Ithaca,18,8,55.636186788638014,False,False,False,False,False,False
2,J&W RI,23,3,56.8186262691419,False,False,False,False,False,False
2,John Carroll,19,7,57.10219372781839,False,False,False,False,False,False
2,John Jay,12,15,46.05440499801886,False,False,False,False,False,False
2,Johns Hopkins,22,3,62.84091791253147,True,False,True,False,False,True
2,Juniata,10,15,48.35082141855355,False,False,False,False,False,False
2,Kalamazoo,9,16,45.91528595180503,False,False,False,False,False,False
2,Kean,14,14,50.3595407980763,False,False,False,False,False,False
2,Keene St.,13,14,49.99971056470649,False,False,False,False,False,False
2,Kenyon,1,22,36.9152363290623,False,False,False,False,False,False
2,Keuka,5,20,41.265728463858856,False,False,False,False,False,False
2,Keystone,13,10,46.19265113474896,False,False,False,False,False,False
2,King's PA,8,16,44.89499251714967,False,False,False,False,False,False
2,Knox,15,11,51.8784425704588,False,False,False,False,False,False
2,La Roche,18,6,53.05662332281673,False,False,False,False,False,False
2,La Verne,6,17,46.58463427335802,False,False,False,False,False,False
2,LaGrange,12,11,47.53981824649969,False,False,False,False,False,False
2,Lake Forest,4,21,42.19095331671702,False,False,False,False,False,False
2,Lakeland,12,14,46.959559826083776,False,False,False,False,False,False
2,Lancaster Bib,9,14,43.95885251243447,False,False,False,False,False,False
2,Lasell,10,15,47.09048236224222,False,False,False,False,False,False
2,Lawrence,19,8,53.27390059175526,False,False,False,False,False,False
2,LeTourneau,6,16,45.39833038668042,False,False,False,False,False,False
2,Lebanon Val,21,5,55.71749863900676,True,False,True,False,False,False
2,Lehman,11,15,44.03112333903767,False,False,False,False,False,False
2,Lesley,8,16,40.183015926492295,False,False,False,False,False,False
2,Lewis & Clark,5,14,46.323577892664275,False,False,False,False,False,False
2,Linfield,16,7,55.512497740216475,False,False,False,False,False,False
2,Loras,9,16,49.3158319199168,False,False,False,False,False,False
2,Luther,18,9,53.544121287953146,False,False,False,False,False,False
2,Lycoming,4,21,41.930724120726126,False,False,False,False,False,False
2,Lynchburg,10,14,49.44186094380059,False,False,False,False,False,False
2,Lyon,8,16,44.1733574480995,False,False,False,False,False,False
2,Mary Hardin-Baylor,17,7,57.36772206674107,False,False,False,False,False,False
2,MA Boston,10,16,48.069605104186465,False,False,False,False,False,False
2,MA Dartmouth,23,4,60.5831480598849,True,False,True,False,False,False
2,Macalester,12,13,51.28133945412231,False,False,False,False,False,False
2,Manchester,8,16,47.35029061132075,False,False,False,False,False,False
2,Manhattanville,19,8,51.633253935660754,False,False,False,False,False,False
2,Maranatha Bap,0,11,25.939452811515608,False,False,False,False,False,False
